,STATE,AREA,AGE_ADJUSTED_CI_LOWER,AGE_ADJUSTED_CI_UPPER,AGE_ADJUSTED_RATE,COUNT,EVENT_TYPE,POPULATION,RACE,SEX,SITE,YEAR,CRUDE_CI_LOWER,CRUDE_CI_UPPER,CRUDE_RATE,FIPS,E_TOTPOP,E_PCI,EP_UNEMP,EP_NOHSDP,EP_DISABL,EP_MINRTY,EP_MUNIT,EP_POV
3043,MT,MT: Cascade County (30013),403.6,440.1,421.5,2232,Incidence,408817,All Races,Male and Female,All Cancer Sites Combined,2014-2018,523.5,569.1,546.0,30013,81746.0,29212.0,4.1,8.3,14.9,14.5,9.9,12.8
3044,MT,MT: Cascade County (30013),146.9,168.5,157.4,875,Mortality,408817,All Races,Male and Female,All Cancer Sites Combined,2014-2018,200.1,228.7,214.0,30013,81746.0,29212.0,4.1,8.3,14.9,14.5,9.9,12.8
3045,MT,MT: Chouteau County (30015),321.4,449.9,381.2,157,Incidence,28925,All Races,Male and Female,All Cancer Sites Combined,2014-2018,461.2,634.6,542.8,30015,5789.0,22661.0,2.9,7.0,11.5,23.2,3.4,18.9
3046,MT,MT: Chouteau County (30015),104.5,180.6,138.1,60,Mortality,28925,All Races,Male and Female,All Cancer Sites Combined,2014-2018,158.3,267.0,207.4,30015,5789.0,22661.0,2.9,7.0,11.5,23.2,3.4,18.9
3047,MT,MT: Custer County (30017),451.7,554.9,501.1,407,Incidence,59252,All Races,Male and Female,All Cancer Sites Combined,2014-2018,621.8,757.0,686.9,30017,11845.0,30123.0,2.0,7.4,18.4,7.9,8.3,9.8
3048,MT,MT: Custer County (30017),154.9,214.6,182.7,159,Mortality,59252,All Races,Male and Female,All Cancer Sites Combined,2014-2018,228.3,313.4,268.3,30017,11845.0,30123.0,2.0,7.4,18.4,7.9,8.3,9.8
3049,MT,MT: Daniels County (30019),256.0,457.3,342.5,56,Incidence,8729,All Races,Male and Female,All Cancer Sites Combined,2014-2018,484.6,833.1,641.5,30019,1753.0,34799.0,1.6,4.7,15.6,6.5,3.6,4.2
3050,MT,MT: Daniels County (30019),102.1,255.5,163.1,26,Mortality,8729,All Races,Male and Female,All Cancer Sites Combined,2014-2018,194.6,436.4,297.9,30019,1753.0,34799.0,1.6,4.7,15.6,6.5,3.6,4.2
3051,MT,MT: Dawson County (30021),396.6,511.4,451.1,271,Incidence,45977,All Races,Male and Female,All Cancer Sites Combined,2014-2018,521.3,663.9,589.4,30021,9191.0,32501.0,1.5,5.9,12.9,7.7,3.3,9.6
3052,MT,MT: Dawson County (30021),110.2,170.2,137.5,92,Mortality,45977,All Races,Male and Female,All Cancer Sites Combined,2014-2018,161.3,245.4,200.1,30021,9191.0,32501.0,1.5,5.9,12.9,7.7,3.3,9.6
3053,MT,MT: Deer Lodge County (30023),386.8,490.1,435.7,322,Incidence,45503,All Races,Male and Female,All Cancer Sites Combined,2014-2018,632.5,789.3,707.6,30023,9100.0,25742.0,3.0,10.2,24.1,9.7,5.5,19.2
3054,MT,MT: Deer Lodge County (30023),158.9,227.2,190.3,140,Mortality,45503,All Races,Male and Female,All Cancer Sites Combined,2014-2018,258.8,363.1,307.7,30023,9100.0,25742.0,3.0,10.2,24.1,9.7,5.5,19.2
3055,MT,MT: Fallon County (30025),451.0,679.4,556.1,106,Incidence,15283,All Races,Male and Female,All Cancer Sites Combined,2014-2018,567.8,838.9,693.6,30025,2838.0,34329.0,2.2,4.8,12.6,6.4,0.9,9.7
3056,MT,MT: Fallon County (30025),95.2,217.2,146.7,27,Mortality,15283,All Races,Male and Female,All Cancer Sites Combined,2014-2018,116.4,257.0,176.7,30025,2838.0,34329.0,2.2,4.8,12.6,6.4,0.9,9.7
3057,MT,MT: Fergus County (30027),382.9,480.0,429.2,368,Incidence,56383,All Races,Male and Female,All Cancer Sites Combined,2014-2018,587.7,722.9,652.7,30027,11273.0,29237.0,2.3,6.8,12.3,5.7,3.0,13.8
3058,MT,MT: Fergus County (30027),107.8,157.0,130.3,127,Mortality,56383,All Races,Male and Female,All Cancer Sites Combined,2014-2018,187.8,268.0,225.2,30027,11273.0,29237.0,2.3,6.8,12.3,5.7,3.0,13.8
3059,MT,MT: Flathead County (30029),488.2,524.6,506.2,3323,Incidence,490256,All Races,Male and Female,All Cancer Sites Combined,2014-2018,655.0,701.3,677.8,30029,98082.0,30068.0,3.7,6.1,11.5,7.1,4.6,11.7
3060,MT,MT: Flathead County (30029),141.6,161.3,151.2,982,Mortality,490256,All Races,Male and Female,All Cancer Sites Combined,2014-2018,188.0,213.2,200.3,30029,98082.0,30068.0,3.7,6.1,11.5,7.1,4.6,11.7
3061,MT,MT: Gallatin County and Yellowstone National Park (30031),413.5,451.3,432.1,2194,Incidence,523387,All Races,Male and Female,All Cancer Sites Combined,2014-2018,401.8,437.1,419.2,30031,104729.0,34331.0,3.3,3.3,7.9,8.2,7.0,11.9
3062,MT,MT: Gallatin County and Yellowstone National Park (30031),109.1,129.8,119.1,556,Mortality,523387,All Races,Male and Female,All Cancer Sites Combined,2014-2018,97.6,115.4,106.2,30031,104729.0,34331.0,3.3,3.3,7.9,8.2,7.0,11.9
3063,MT,MT: Garfield County (30033),277.2,566.4,400.5,39,Incidence,6396,All Races,Male and Female,All Cancer Sites Combined,2014-2018,433.6,833.6,609.8,30033,1141.0,27291.0,0.0,4.6,10.5,0.2,0.0,5.3
3064,MT,MT: Garfield County (30033),,,,,Mortality,6396,All Races,Male and Female,All Cancer Sites Combined,2014-2018,,,,30033,1141.0,27291.0,0.0,4.6,10.5,0.2,0.0,5.3
3065,MT,MT: Glacier County (30035),402.8,510.2,454.2,302,Incidence,68611,All Races,Male and Female,All Cancer Sites Combined,2014-2018,391.9,492.7,440.2,30035,13699.0,17219.0,7.5,11.1,11.3,69.1,3.6,33.3
3066,MT,MT: Glacier County (30035),145.1,213.4,176.8,114,Mortality,68611,All Races,Male and Female,All Cancer Sites Combined,2014-2018,137.1,199.6,166.2,30035,13699.0,17219.0,7.5,11.1,11.3,69.1,3.6,33.3
3067,MT,MT: Golden Valley County (30037),351.7,759.3,521.0,37,Incidence,4108,All Races,Male and Female,All Cancer Sites Combined,2014-2018,634.2,1241.5,900.7,30037,724.0,27476.0,3.6,5.2,15.7,11.0,0.0,14.5
3068,MT,MT: Golden Valley County (30037),,,,,Mortality,4108,All Races,Male and Female,All Cancer Sites Combined,2014-2018,,,,30037,724.0,27476.0,3.6,5.2,15.7,11.0,0.0,14.5
3069,MT,MT: Granite County (30039),322.7,492.1,398.9,123,Incidence,16322,All Races,Male and Female,All Cancer Sites Combined,2014-2018,626.3,899.1,753.6,30039,3269.0,29074.0,4.4,8.6,18.8,4.3,0.0,8.2
3070,MT,MT: Granite County (30039),104.8,205.9,146.6,48,Mortality,16322,All Races,Male and Female,All Cancer Sites Combined,2014-2018,216.8,389.9,294.1,30039,3269.0,29074.0,4.4,8.6,18.8,4.3,0.0,8.2
3071,MT,MT: Hill County (30041),386.0,475.7,429.1,390,Incidence,82199,All Races,Male and Female,All Cancer Sites Combined,2014-2018,428.5,524.0,474.5,30041,16439.0,23017.0,6.3,10.4,15.5,30.3,5.1,19.4
3072,MT,MT: Hill County (30041),155.2,213.3,182.5,168,Mortality,82199,All Races,Male and Female,All Cancer Sites Combined,2014-2018,174.6,237.7,204.4,30041,16439.0,23017.0,6.3,10.4,15.5,30.3,5.1,19.4
3073,MT,MT: Jefferson County (30043),438.7,542.9,488.4,428,Incidence,58868,All Races,Male and Female,All Cancer Sites Combined,2014-2018,659.8,799.3,727.1,30043,11778.0,32133.0,4.8,5.2,13.0,7.2,0.8,8.8
3074,MT,MT: Jefferson County (30043),132.5,193.6,160.6,133,Mortality,58868,All Races,Male and Female,All Cancer Sites Combined,2014-2018,189.2,267.8,225.9,30043,11778.0,32133.0,4.8,5.2,13.0,7.2,0.8,8.8
3075,MT,MT: Judith Basin County (30045),249.8,458.2,339.8,54,Incidence,9746,All Races,Male and Female,All Cancer Sites Combined,2014-2018,416.2,722.9,554.1,30045,1951.0,29827.0,3.2,4.7,14.5,4.6,1.0,13.7
3076,MT,MT: Judith Basin County (30045),68.6,187.0,113.3,20,Mortality,9746,All Races,Male and Female,All Cancer Sites Combined,2014-2018,125.3,316.9,205.2,30045,1951.0,29827.0,3.2,4.7,14.5,4.6,1.0,13.7
3077,MT,MT: Lake County (30047),441.3,504.1,471.9,1011,Incidence,148822,All Races,Male and Female,All Cancer Sites Combined,2014-2018,638.1,722.5,679.3,30047,29774.0,24912.0,6.1,8.8,14.4,34.8,1.4,21.1
3078,MT,MT: Lake County (30047),126.5,160.0,142.4,314,Mortality,148822,All Races,Male and Female,All Cancer Sites Combined,2014-2018,188.3,235.7,211.0,30047,29774.0,24912.0,6.1,8.8,14.4,34.8,1.4,21.1
3079,MT,MT: Lewis and Clark County (30049),464.5,508.2,485.9,2136,Incidence,335294,All Races,Male and Female,All Cancer Sites Combined,2014-2018,610.3,664.7,637.1,30049,67077.0,32433.0,3.1,5.0,13.9,8.5,5.0,11.2
3080,MT,MT: Lewis and Clark County (30049),148.7,173.6,160.7,707,Mortality,335294,All Races,Male and Female,All Cancer Sites Combined,2014-2018,195.6,227.0,210.9,30049,67077.0,32433.0,3.1,5.0,13.9,8.5,5.0,11.2
3081,MT,MT: Liberty County (30051),309.2,526.6,406.5,69,Incidence,11971,All Races,Male and Female,All Cancer Sites Combined,2014-2018,448.5,729.5,576.4,30051,2280.0,45587.0,0.5,25.0,17.2,2.7,8.0,14.3
3082,MT,MT: Liberty County (30051),69.8,173.1,110.8,24,Mortality,11971,All Races,Male and Female,All Cancer Sites Combined,2014-2018,128.5,298.3,200.5,30051,2280.0,45587.0,0.5,25.0,17.2,2.7,8.0,14.3
3083,MT,MT: Lincoln County (30053),454.0,528.9,490.1,854,Incidence,96893,All Races,Male and Female,All Cancer Sites Combined,2014-2018,823.3,942.5,881.4,30053,19358.0,24082.0,10.4,12.2,21.4,7.1,1.4,18.5
3084,MT,MT: Lincoln County (30053),148.5,189.2,167.6,307,Mortality,96893,All Races,Male and Female,All Cancer Sites Combined,2014-2018,282.4,354.3,316.8,30053,19358.0,24082.0,10.4,12.2,21.4,7.1,1.4,18.5
3085,MT,MT: Madison County (30057),333.9,433.7,380.7,294,Incidence,40737,All Races,Male and Female,All Cancer Sites Combined,2014-2018,641.6,809.1,721.7,30057,8218.0,34014.0,3.3,4.7,14.4,8.1,9.0,10.6
3086,MT,MT: Madison County (30057),100.5,155.1,124.7,97,Mortality,40737,All Races,Male and Female,All Cancer Sites Combined,2014-2018,193.1,290.5,238.1,30057,8218.0,34014.0,3.3,4.7,14.4,8.1,9.0,10.6
3087,MT,MT: McCone County (30055),371.7,656.5,497.5,66,Incidence,8514,All Races,Male and Female,All Cancer Sites Combined,2014-2018,599.5,986.2,775.2,30055,1630.0,27365.0,0.3,6.8,12.8,6.1,0.0,7.7
3088,MT,MT: McCone County (30055),85.1,225.7,139.5,21,Mortality,8514,All Races,Male and Female,All Cancer Sites Combined,2014-2018,152.7,377.0,246.7,30055,1630.0,27365.0,0.3,6.8,12.8,6.1,0.0,7.7
3089,MT,MT: Meagher County (30059),335.9,563.6,435.7,78,Incidence,9231,All Races,Male and Female,All Cancer Sites Combined,2014-2018,667.9,1054.6,845.0,30059,1968.0,23972.0,1.7,5.4,15.0,5.6,0.0,15.0
3090,MT,MT: Meagher County (30059),124.2,273.7,184.5,32,Mortality,9231,All Races,Male and Female,All Cancer Sites Combined,2014-2018,237.1,489.4,346.7,30059,1968.0,23972.0,1.7,5.4,15.0,5.6,0.0,15.0
3091,MT,MT: Mineral County (30061),331.9,483.8,401.4,154,Incidence,21053,All Races,Male and Female,All Cancer Sites Combined,2014-2018,620.5,856.6,731.5,30061,4211.0,23744.0,6.8,10.8,23.3,8.5,0.3,17.0
3092,MT,MT: Mineral County (30061),132.9,232.5,176.2,67,Mortality,21053,All Races,Male and Female,All Cancer Sites Combined,2014-2018,246.6,404.2,318.2,30061,4211.0,23744.0,6.8,10.8,23.3,8.5,0.3,17.0
3093,MT,MT: Missoula County (30063),415.1,448.4,431.5,2802,Incidence,579746,All Races,Male and Female,All Cancer Sites Combined,2014-2018,465.6,501.5,483.3,30063,115983.0,30636.0,4.3,4.5,12.8,10.6,10.3,14.9
3094,MT,MT: Missoula County (30063),140.2,160.0,149.9,953,Mortality,579746,All Races,Male and Female,All Cancer Sites Combined,2014-2018,154.1,175.2,164.4,30063,115983.0,30636.0,4.3,4.5,12.8,10.6,10.3,14.9
3095,MT,MT: Musselshell County (30065),472.2,646.5,553.5,209,Incidence,23183,All Races,Male and Female,All Cancer Sites Combined,2014-2018,783.4,1032.4,901.5,30065,4807.0,22737.0,6.2,10.5,14.8,3.9,0.6,19.0
3096,MT,MT: Musselshell County (30065),131.3,219.7,170.0,71,Mortality,23183,All Races,Male and Female,All Cancer Sites Combined,2014-2018,239.2,386.3,306.3,30065,4807.0,22737.0,6.2,10.5,14.8,3.9,0.6,19.0
3097,MT,MT: Park County (30067),386.4,463.3,423.3,542,Incidence,81071,All Races,Male and Female,All Cancer Sites Combined,2014-2018,613.4,727.3,668.5,30067,16246.0,32133.0,2.8,4.6,11.1,6.5,3.1,12.5
3098,MT,MT: Park County (30067),126.5,171.8,147.6,185,Mortality,81071,All Races,Male and Female,All Cancer Sites Combined,2014-2018,196.5,263.6,228.2,30067,16246.0,32133.0,2.8,4.6,11.1,6.5,3.1,12.5
3099,MT,MT: Petroleum County (30069),233.5,806.4,446.1,17,Incidence,2477,All Races,Male and Female,All Cancer Sites Combined,2014-2018,399.8,1098.9,686.3,30069,432.0,32565.0,3.0,1.2,13.4,1.9,0.0,8.4
3100,MT,MT: Petroleum County (30069),,,,,Mortality,2477,All Races,Male and Female,All Cancer Sites Combined,2014-2018,,,,30069,432.0,32565.0,3.0,1.2,13.4,1.9,0.0,8.4
3101,MT,MT: Phillips County (30071),429.2,598.8,507.9,165,Incidence,20602,All Races,Male and Female,All Cancer Sites Combined,2014-2018,683.4,932.9,800.9,30071,4124.0,23533.0,6.9,10.6,16.6,15.7,0.9,14.9
3102,MT,MT: Phillips County (30071),78.4,155.2,110.7,39,Mortality,20602,All Races,Male and Female,All Cancer Sites Combined,2014-2018,134.6,258.8,189.3,30071,4124.0,23533.0,6.9,10.6,16.6,15.7,0.9,14.9
3103,MT,MT: Pondera County (30073),379.4,524.0,447.1,182,Incidence,30196,All Races,Male and Female,All Cancer Sites Combined,2014-2018,518.3,696.9,602.7,30073,6044.0,24392.0,6.9,7.4,17.1,18.6,5.6,20.0
3104,MT,MT: Pondera County (30073),126.6,208.9,163.5,74,Mortality,30196,All Races,Male and Female,All Cancer Sites Combined,2014-2018,192.4,307.7,245.1,30073,6044.0,24392.0,6.9,7.4,17.1,18.6,5.6,20.0
3105,MT,MT: Powder River County (30075),296.1,525.4,395.4,60,Incidence,8761,All Races,Male and Female,All Cancer Sites Combined,2014-2018,522.6,881.5,684.9,30075,1619.0,30969.0,1.3,5.2,16.6,6.9,0.0,10.4
3106,MT,MT: Powder River County (30075),,,,,Mortality,8761,All Races,Male and Female,All Cancer Sites Combined,2014-2018,,,,30075,1619.0,30969.0,1.3,5.2,16.6,6.9,0.0,10.4
3107,MT,MT: Powell County (30077),426.0,556.9,487.6,242,Incidence,34264,All Races,Male and Female,All Cancer Sites Combined,2014-2018,620.1,801.1,706.3,30077,6861.0,25060.0,0.9,11.3,14.9,10.3,0.4,12.7
3108,MT,MT: Powell County (30077),132.6,209.8,167.3,84,Mortality,34264,All Races,Male and Female,All Cancer Sites Combined,2014-2018,195.5,303.5,245.2,30077,6861.0,25060.0,0.9,11.3,14.9,10.3,0.4,12.7
3109,MT,MT: Prairie County (30079),440.0,806.9,598.5,60,Incidence,5593,All Races,Male and Female,All Cancer Sites Combined,2014-2018,818.6,1380.9,1072.8,30079,1342.0,28087.0,4.7,7.2,16.0,1.4,0.0,11.2
3110,MT,MT: Prairie County (30079),170.9,408.4,264.8,29,Mortality,5593,All Races,Male and Female,All Cancer Sites Combined,2014-2018,347.3,744.7,518.5,30079,1342.0,28087.0,4.7,7.2,16.0,1.4,0.0,11.2
3111,MT,MT: Ravalli County (30081),385.2,432.0,408.0,1409,Incidence,209501,All Races,Male and Female,All Cancer Sites Combined,2014-2018,637.9,708.6,672.6,30081,41902.0,27766.0,5.9,9.0,19.8,6.9,2.5,14.3
3112,MT,MT: Ravalli County (30081),138.9,166.8,152.3,530,Mortality,209501,All Races,Male and Female,All Cancer Sites Combined,2014-2018,231.9,275.5,253.0,30081,41902.0,27766.0,5.9,9.0,19.8,6.9,2.5,14.3
3113,MT,MT: Richland County (30083),379.9,486.4,430.6,278,Incidence,56723,All Races,Male and Female,All Cancer Sites Combined,2014-2018,434.2,551.2,490.1,30083,11360.0,31849.0,2.4,7.7,12.9,10.9,4.5,5.4
3114,MT,MT: Richland County (30083),135.0,202.3,166.1,104,Mortality,56723,All Races,Male and Female,All Cancer Sites Combined,2014-2018,149.8,222.2,183.3,30083,11360.0,31849.0,2.4,7.7,12.9,10.9,4.5,5.4
3115,MT,MT: Roosevelt County (30085),392.7,514.6,450.7,237,Incidence,56156,All Races,Male and Female,All Cancer Sites Combined,2014-2018,370.0,479.3,422.0,30085,11228.0,18813.0,12.0,13.2,12.0,64.9,3.0,28.3
3116,MT,MT: Roosevelt County (30085),187.4,276.2,228.7,114,Mortality,56156,All Races,Male and Female,All Cancer Sites Combined,2014-2018,167.5,243.9,203.0,30085,11228.0,18813.0,12.0,13.2,12.0,64.9,3.0,28.3
3117,MT,MT: Rosebud County (30087),494.0,629.2,558.4,297,Incidence,46145,All Races,Male and Female,All Cancer Sites Combined,2014-2018,572.5,721.1,643.6,30087,9250.0,23471.0,7.9,12.9,18.4,44.6,1.3,18.7
3118,MT,MT: Rosebud County (30087),125.3,198.9,158.9,81,Mortality,46145,All Races,Male and Female,All Cancer Sites Combined,2014-2018,139.4,218.2,175.5,30087,9250.0,23471.0,7.9,12.9,18.4,44.6,1.3,18.7
3119,MT,MT: Sanders County (30089),444.3,542.4,491.1,532,Incidence,57607,All Races,Male and Female,All Cancer Sites Combined,2014-2018,846.7,1005.4,923.5,30089,11521.0,23822.0,8.4,10.7,19.8,9.8,0.3,19.5
3120,MT,MT: Sanders County (30089),135.2,190.5,160.6,176,Mortality,57607,All Races,Male and Female,All Cancer Sites Combined,2014-2018,262.0,354.1,305.5,30089,11521.0,23822.0,8.4,10.7,19.8,9.8,0.3,19.5
3121,MT,MT: Sheridan County (30091),412.0,588.3,493.3,143,Incidence,17799,All Races,Male and Female,All Cancer Sites Combined,2014-2018,677.1,946.4,803.4,30091,3574.0,33711.0,2.8,7.6,12.9,8.8,1.9,11.0
3122,MT,MT: Sheridan County (30091),127.4,234.8,174.0,52,Mortality,17799,All Races,Male and Female,All Cancer Sites Combined,2014-2018,218.2,383.1,292.2,30091,3574.0,33711.0,2.8,7.6,12.9,8.8,1.9,11.0
3123,MT,MT: Silver Bow County (30093),439.3,498.4,468.1,1076,Incidence,173689,All Races,Male and Female,All Cancer Sites Combined,2014-2018,583.0,657.6,619.5,30093,34814.0,26224.0,5.0,8.2,18.7,9.6,9.1,19.1
3124,MT,MT: Silver Bow County (30093),157.3,192.0,173.9,420,Mortality,173689,All Races,Male and Female,All Cancer Sites Combined,2014-2018,219.2,266.1,241.8,30093,34814.0,26224.0,5.0,8.2,18.7,9.6,9.1,19.1
3125,MT,MT: Stillwater County (30095),427.4,540.0,480.9,340,Incidence,46922,All Races,Male and Female,All Cancer Sites Combined,2014-2018,649.6,805.9,724.6,30095,9410.0,32061.0,3.9,5.1,13.2,7.2,1.7,6.4
3126,MT,MT: Stillwater County (30095),136.1,204.7,167.4,113,Mortality,46922,All Races,Male and Female,All Cancer Sites Combined,2014-2018,198.5,289.5,240.8,30095,9410.0,32061.0,3.9,5.1,13.2,7.2,1.7,6.4
3127,MT,MT: Sweet Grass County (30097),358.0,528.7,436.2,130,Incidence,18254,All Races,Male and Female,All Cancer Sites Combined,2014-2018,595.0,845.6,712.2,30097,3653.0,29649.0,0.8,4.9,13.5,7.0,1.2,7.9
3128,MT,MT: Sweet Grass County (30097),90.4,179.6,127.9,42,Mortality,18254,All Races,Male and Female,All Cancer Sites Combined,2014-2018,165.8,311.0,230.1,30097,3653.0,29649.0,0.8,4.9,13.5,7.0,1.2,7.9
3129,MT,MT: Teton County (30099),368.1,501.2,430.4,196,Incidence,30312,All Races,Male and Female,All Cancer Sites Combined,2014-2018,559.2,743.7,646.6,30099,6080.0,27402.0,1.8,7.8,15.5,6.3,3.9,13.3
3130,MT,MT: Teton County (30099),110.1,185.1,143.4,70,Mortality,30312,All Races,Male and Female,All Cancer Sites Combined,2014-2018,180.0,291.8,230.9,30099,6080.0,27402.0,1.8,7.8,15.5,6.3,3.9,13.3
3131,MT,MT: Toole County (30101),299.1,439.8,364.0,119,Incidence,24840,All Races,Male and Female,All Cancer Sites Combined,2014-2018,396.9,573.3,479.1,30101,4976.0,26434.0,0.9,14.8,18.3,12.4,7.1,15.0
3132,MT,MT: Toole County (30101),139.6,240.1,184.4,61,Mortality,24840,All Races,Male and Female,All Cancer Sites Combined,2014-2018,187.8,315.4,245.6,30101,4976.0,26434.0,0.9,14.8,18.3,12.4,7.1,15.0
3133,MT,MT: Treasure County (30103),369.6,923.3,597.1,34,Incidence,3399,All Races,Male and Female,All Cancer Sites Combined,2014-2018,692.7,1397.8,1000.3,30103,777.0,26348.0,0.0,5.8,15.6,4.0,1.9,16.0
3134,MT,MT: Treasure County (30103),,,,,Mortality,3399,All Races,Male and Female,All Cancer Sites Combined,2014-2018,,,,30103,777.0,26348.0,0.0,5.8,15.6,4.0,1.9,16.0
3135,MT,MT: Unknown (30999),,,,,Incidence,0,All Races,Male and Female,All Cancer Sites Combined,2014-2018,,,,30999,,,,,,,,
3136,MT,MT: Valley County (30105),429.9,556.1,489.6,272,Incidence,37588,All Races,Male and Female,All Cancer Sites Combined,2014-2018,640.2,814.9,723.6,30105,7532.0,28899.0,5.6,6.2,15.0,15.5,3.2,9.1
3137,MT,MT: Valley County (30105),84.9,142.1,110.2,68,Mortality,37588,All Races,Male and Female,All Cancer Sites Combined,2014-2018,140.5,229.3,180.9,30105,7532.0,28899.0,5.6,6.2,15.0,15.5,3.2,9.1
3138,MT,MT: Wheatland County (30107),343.2,562.3,440.8,80,Incidence,10676,All Races,Male and Female,All Cancer Sites Combined,2014-2018,594.2,932.6,749.3,30107,2149.0,21442.0,3.4,20.2,12.1,6.3,0.0,17.2
3139,MT,MT: Wheatland County (30107),86.1,212.0,136.5,25,Mortality,10676,All Races,Male and Female,All Cancer Sites Combined,2014-2018,151.5,345.7,234.2,30107,2149.0,21442.0,3.4,20.2,12.1,6.3,0.0,17.2
3140,MT,MT: Wibaux County (30109),170.0,415.5,267.8,24,Incidence,5246,All Races,Male and Female,All Cancer Sites Combined,2014-2018,293.1,680.7,457.5,30109,1175.0,23137.0,2.1,12.6,13.2,4.9,0.8,15.8
3141,MT,MT: Wibaux County (30109),,,,,Mortality,5246,All Races,Male and Female,All Cancer Sites Combined,2014-2018,,,,30109,1175.0,23137.0,2.1,12.6,13.2,4.9,0.8,15.8
3142,MT,MT: Yellowstone County (30111),508.5,538.4,523.3,5025,Incidence,789017,All Races,Male and Female,All Cancer Sites Combined,2014-2018,619.4,654.7,636.9,30111,157816.0,33007.0,3.4,6.3,12.4,13.4,7.8,9.9
3143,MT,MT: Yellowstone County (30111),146.1,162.1,153.9,1518,Mortality,789017,All Races,Male and Female,All Cancer Sites Combined,2014-2018,182.8,202.3,192.4,30111,157816.0,33007.0,3.4,6.3,12.4,13.4,7.8,9.9
3144,NC,NC: Alamance County (37001),480.7,509.0,494.7,4941,Incidence,802494,All Races,Male and Female,All Cancer Sites Combined,2014-2018,598.7,633.1,615.7,37001,160576.0,26215.0,5.7,14.5,14.3,35.4,7.3,16.8
3145,NC,NC: Alamance County (37001),159.1,175.2,167.0,1725,Mortality,802494,All Races,Male and Female,All Cancer Sites Combined,2014-2018,204.9,225.3,215.0,37001,160576.0,26215.0,5.7,14.5,14.3,35.4,7.3,16.8
3146,NC,NC: Alexander County (37003),449.7,505.6,477.0,1226,Incidence,185554,All Races,Male and Female,All Cancer Sites Combined,2014-2018,624.3,698.8,660.7,37003,37119.0,24452.0,6.7,18.4,18.2,13.1,0.4,14.9
3147,NC,NC: Alexander County (37003),144.1,176.1,159.4,415,Mortality,185554,All Races,Male and Female,All Cancer Sites Combined,2014-2018,202.7,246.2,223.7,37003,37119.0,24452.0,6.7,18.4,18.2,13.1,0.4,14.9
3148,NC,NC: Alleghany County (37005),366.5,453.2,407.7,401,Incidence,54792,All Races,Male and Female,All Cancer Sites Combined,2014-2018,662.0,807.1,731.9,37005,10973.0,21244.0,5.9,23.4,23.3,13.0,0.5,24.6
3149,NC,NC: Alleghany County (37005),114.2,162.9,136.4,141,Mortality,54792,All Races,Male and Female,All Cancer Sites Combined,2014-2018,216.6,303.5,257.3,37005,10973.0,21244.0,5.9,23.4,23.3,13.0,0.5,24.6
